Avg Cost Per Mile,Avg Customer Revenue,Carrier,Cost Per Mile,Fiscal Month,Fiscal Year,Fiscal Quarter,Lost Revenue,Parts Cost,Parts Count,Region,Type,WW Area
0.875,$602 ,ALTO AIRLINES,$1 ,Mar,FY-2015,Q3,$7 ,$542 ,1,LOCAL,Domestic,Business
0.549528302,$233 ,ALTO AIRLINES,$1 ,Mar,FY-2015,Q3,$31 ,$210 ,1,UK,Budget,Western Europe
0.949292453,$403 ,ALTO AIRLINES,$1 ,Mar,FY-2015,Q3,$225 ,"$2,174 ",6,UK,Domestic,Western Europe
1.633333333,$711 ,ALTO AIRLINES,$2 ,Mar,FY-2015,Q3,$630 ,"$1,279 ",2,UK,Premium,Western Europe
0.923076923,$396 ,ALTO AIRLINES,$1 ,Mar,FY-2015,Q3,$455 ,"$1,069 ",3,Western Europe,Budget,Western Europe
1.138814016,$483 ,ALTO AIRLINES,$1 ,Mar,FY-2015,Q3,$782 ,"$3,042 ",7,Western Europe,Domestic,Western Europe
0.827830189,$351 ,ALTO AIRLINES,$1 ,Mar,FY-2015,Q3,$126 ,$316 ,1,Western Europe,Freight,Western Europe
0.813623463,$287 ,ALTO AIRLINES,$1 ,Mar,FY-2015,Q3,$254 ,$774 ,3,Western Europe,Premium,Western Europe
1.028773585,$364 ,ALTO AIRLINES,$1 ,Apr,FY-2014,Q4,$581 ,"$1,963 ",6,Corporate Office,Budget,Corporate Office
0.919744011,"$2,127 ",ALTO AIRLINES,$1 ,Apr,FY-2014,Q4,$943 ,"$9,572 ",5,Corporate Office,Domestic,Corporate Office
1.608490566,$512 ,ALTO AIRLINES,$2 ,Apr,FY-2014,Q4,$8 ,$921 ,2,Corporate Office,Freight,Corporate Office
1.207976269,$458 ,ALTO AIRLINES,$1 ,Apr,FY-2014,Q4,$534 ,"$3,299 ",8,Corporate Office,Premium,Corporate Office
1.839622642,$390 ,ALTO AIRLINES,$2 ,Apr,FY-2014,Q4,$136 ,$351 ,1,LOCAL,Domestic,Business
1.573113208,$667 ,ALTO AIRLINES,$2 ,Apr,FY-2014,Q4,$347 ,$600 ,1,LOCAL,Freight,Business
0.476415094,$101 ,ALTO AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$91 ,1,LOCAL,Premium,Business
1.044811321,$443 ,ALTO AIRLINES,$1 ,Apr,FY-2014,Q4,$123 ,$399 ,1,UK,Budget,Western Europe
0.753554502,$318 ,ALTO AIRLINES,$1 ,Apr,FY-2014,Q4,$124 ,$286 ,1,UK,Freight,Western Europe
1.58490566,$672 ,ALTO AIRLINES,$2 ,Apr,FY-2014,Q4,$169 ,$605 ,1,UK,Premium,Western Europe
1.854559748,$786 ,ALTO AIRLINES,$2 ,Apr,FY-2014,Q4,"$1,266 ","$2,123 ",3,Western Europe,Budget,Western Europe
1.729680697,$681 ,ALTO AIRLINES,$2 ,Apr,FY-2014,Q4,$797 ,"$4,290 ",7,Western Europe,Domestic,Western Europe
0.050861362,$248 ,ALTO AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$223 ,1,Western Europe,Freight,Western Europe
0.48657188,$154 ,ALTO AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$277 ,1,Western Europe,Premium,Western Europe
0.383065523,$657 ,ALTO AIRLINES,$0 ,May,FY-2014,Q4,$963 ,"$4,141 ",7,Corporate Office,Budget,Corporate Office
0.511419818,$864 ,ALTO AIRLINES,$1 ,May,FY-2014,Q4,"$2,408 ","$13,220 ",17,Corporate Office,Domestic,Corporate Office
0.700471698,$297 ,ALTO AIRLINES,$1 ,May,FY-2014,Q4,$0 ,$267 ,1,Corporate Office,Freight,Corporate Office
0.833577145,"$1,937 ",ALTO AIRLINES,$1 ,May,FY-2014,Q4,$738 ,"$8,718 ",5,Corporate Office,Premium,Corporate Office
1.971698113,$836 ,ALTO AIRLINES,$2 ,May,FY-2014,Q4,$8 ,$752 ,1,LOCAL,Freight,Business
0.885650224,$395 ,ALTO AIRLINES,$1 ,May,FY-2014,Q4,$256 ,$356 ,1,UK,Budget,Western Europe
1.964622642,$833 ,ALTO AIRLINES,$2 ,May,FY-2014,Q4,$563 ,$750 ,1,UK,Freight,Western Europe
1.882075472,$399 ,ALTO AIRLINES,$2 ,May,FY-2014,Q4,$8 ,$359 ,1,UK,Premium,Western Europe
1.545990566,$656 ,ALTO AIRLINES,$2 ,May,FY-2014,Q4,$632 ,"$1,180 ",2,Western Europe,Budget,Western Europe
1.389569752,$533 ,ALTO AIRLINES,$1 ,May,FY-2014,Q4,"$1,215 ","$4,796 ",10,Western Europe,Domestic,Western Europe
0.982311321,$417 ,ALTO AIRLINES,$1 ,May,FY-2014,Q4,$563 ,$750 ,1,Western Europe,Premium,Western Europe
1.009433962,$428 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$154 ,$385 ,1,Corporate Office,Budget,Corporate Office
1.467776355,$573 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,"$2,569 ","$6,190 ",12,Corporate Office,Domestic,Corporate Office
0.859447005,$373 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$193 ,$336 ,1,Corporate Office,Freight,Corporate Office
1.003541913,$425 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$365 ,"$1,530 ",4,Corporate Office,Premium,Corporate Office
0.452606635,$191 ,ALTO AIRLINES,$0 ,Jun,FY-2014,Q4,$64 ,$172 ,1,LOCAL,Budget,Business
0.646226415,$137 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$0 ,$123 ,1,LOCAL,Domestic,Business
1.19955157,$535 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$0 ,$482 ,1,LOCAL,Freight,Business
1.962264151,$832 ,ALTO AIRLINES,$2 ,Jun,FY-2014,Q4,$8 ,$749 ,1,LOCAL,Premium,Business
0.95977918,$406 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$536 ,"$1,095 ",3,UK,Budget,Western Europe
1.125,$477 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$181 ,$429 ,1,UK,Domestic,Western Europe
1.377822045,$519 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$478 ,"$1,868 ",4,UK,Freight,Western Europe
0.948113208,$201 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$8 ,$181 ,1,UK,Premium,Western Europe
0.95242452,$347 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$379 ,$937 ,3,Western Europe,Budget,Western Europe
0.964912281,$358 ,ALTO AIRLINES,$1 ,Jun,FY-2014,Q4,$255 ,"$1,287 ",4,Western Europe,Domestic,Western Europe
1.672440945,$708 ,ALTO AIRLINES,$2 ,Jun,FY-2014,Q4,$147 ,"$1,912 ",3,Western Europe,Premium,Western Europe
0.387612797,"$3,780 ",AMIGO AIRLINES,$0 ,Aug,FY-2015,Q1,$803 ,"$3,402 ",1,Corporate Office,Domestic,Corporate Office
0.471122648,"$2,178 ",AMIGO AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$1,960 ",1,Latam,Domestic,Latin America
0.162664936,"$1,504 ",AMIGO AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$1,354 ",1,Latam,Premium,Latin America
0.214266487,"$1,592 ",AMIGO AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$1,433 ",1,United States,Domestic,United States
0.140517098,"$1,404 ",AMIGO AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,"$3,791 ",3,United States,Budget,United States
0.24745836,"$2,288 ",AMIGO AIRLINES,$0 ,Oct,FY-2015,Q2,$770 ,"$2,059 ",1,Latam,Budget,Latin America
0.26406821,"$2,168 ",AMIGO AIRLINES,$0 ,Jan,FY-2015,Q3,$0 ,"$1,951 ",1,Corporate Office,Freight,Corporate Office
0.128390298,"$1,165 ",AMIGO AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,"$2,096 ",2,Corporate Office,Domestic,Corporate Office
0.221071527,"$1,601 ",AMIGO AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,"$1,441 ",1,Corporate Office,Freight,Corporate Office
0.679212632,"$3,140 ",AMIGO AIRLINES,$1 ,Apr,FY-2014,Q4,$3 ,"$2,826 ",1,Latam,Domestic,Latin America
0.178601997,"$1,878 ",AMIGO AIRLINES,$0 ,Apr,FY-2014,Q4,$367 ,"$3,380 ",2,United States,Premium,United States
0.280337443,"$2,592 ",AMIGO AIRLINES,$0 ,Jun,FY-2014,Q4,$0 ,"$2,333 ",1,Corporate Office,Premium,Corporate Office
0.282716851,"$2,614 ",AMIGO AIRLINES,$0 ,Jun,FY-2014,Q4,$0 ,"$2,353 ",1,LOCAL,Freight,Business
0.19689277,"$1,939 ",AMIGO AIRLINES,$0 ,Jun,FY-2014,Q4,$0 ,"$1,745 ",1,United States,Domestic,United States
0.676716918,$808 ,AUSTRIAN AIRLINES,$1 ,Jul,FY-2015,Q1,$220 ,$727 ,1,Corporate Office,Budget,Corporate Office
0.331658291,$396 ,AUSTRIAN AIRLINES,$0 ,Jul,FY-2015,Q1,$27 ,$356 ,1,Western Europe,Budget,Western Europe
0.422110553,$504 ,AUSTRIAN AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,$907 ,2,Western Europe,Domestic,Western Europe
0.363065327,$434 ,AUSTRIAN AIRLINES,$0 ,Aug,FY-2015,Q1,$57 ,$780 ,2,Corporate Office,Domestic,Corporate Office
0.240368509,$287 ,AUSTRIAN AIRLINES,$0 ,Aug,FY-2015,Q1,$69 ,$258 ,1,Corporate Office,Premium,Corporate Office
0.301135306,$360 ,AUSTRIAN AIRLINES,$0 ,Aug,FY-2015,Q1,$320 ,"$2,912 ",9,Western Europe,Budget,Western Europe
1.246231156,$744 ,AUSTRIAN AIRLINES,$1 ,Aug,FY-2015,Q1,$0 ,$670 ,1,Western Europe,Domestic,Western Europe
0.479899497,$573 ,AUSTRIAN AIRLINES,$0 ,Sep,FY-2015,Q1,$92 ,$516 ,1,Corporate Office,Budget,Corporate Office
0.484929078,$547 ,AUSTRIAN AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,$492 ,1,Corporate Office,Freight,Corporate Office
0.29480737,$352 ,AUSTRIAN AIRLINES,$0 ,Sep,FY-2015,Q1,$168 ,$634 ,2,Corporate Office,Premium,Corporate Office
0.355946399,$425 ,AUSTRIAN AIRLINES,$0 ,Sep,FY-2015,Q1,$8 ,$383 ,1,LOCAL,Budget,Business
0.409574468,$462 ,AUSTRIAN AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,$416 ,1,LOCAL,Domestic,Business
0.516986063,$594 ,AUSTRIAN AIRLINES,$1 ,Sep,FY-2015,Q1,$20 ,"$1,068 ",2,LOCAL,Domestic,Central and Eastern Europe
0.362570051,$428 ,AUSTRIAN AIRLINES,$0 ,Sep,FY-2015,Q1,$816 ,"$5,008 ",13,Western Europe,Budget,Western Europe
0.461470911,$526 ,AUSTRIAN AIRLINES,$0 ,Sep,FY-2015,Q1,$506 ,"$1,892 ",4,Western Europe,Domestic,Western Europe
0.438952051,$444 ,AUSTRIAN AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,$799 ,2,Western Europe,Premium,Western Europe
0.370184255,$442 ,AUSTRIAN AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,$398 ,1,Corporate Office,Budget,Corporate Office
0.493299832,$589 ,AUSTRIAN AIRLINES,$0 ,Oct,FY-2015,Q2,$118 ,$530 ,1,Corporate Office,Premium,Corporate Office
0.201707577,$756 ,AUSTRIAN AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,$680 ,1,LOCAL,Domestic,Central and Eastern Europe
0.558776167,$694 ,AUSTRIAN AIRLINES,$1 ,Oct,FY-2015,Q2,$0 ,$625 ,1,LOCAL,Premium,Business
0.320531228,$383 ,AUSTRIAN AIRLINES,$0 ,Oct,FY-2015,Q2,$442 ,"$2,411 ",7,Western Europe,Budget,Western Europe
0.333752094,$399 ,AUSTRIAN AIRLINES,$0 ,Oct,FY-2015,Q2,$60 ,$717 ,2,Western Europe,Domestic,Western Europe
0.331658291,$396 ,AUSTRIAN AIRLINES,$0 ,Nov,FY-2014,Q2,$79 ,$356 ,1,Corporate Office,Domestic,Corporate Office
0.351758794,$420 ,AUSTRIAN AIRLINES,$0 ,Nov,FY-2014,Q2,$0 ,"$1,512 ",4,Western Europe,Domestic,Western Europe
0.399329983,$477 ,AUSTRIAN AIRLINES,$0 ,Nov,FY-2015,Q2,$0 ,"$2,146 ",5,Corporate Office,Premium,Corporate Office
0.500805153,$622 ,AUSTRIAN AIRLINES,$1 ,Nov,FY-2015,Q2,$0 ,$560 ,1,LOCAL,Premium,Business
0.404522613,$483 ,AUSTRIAN AIRLINES,$0 ,Nov,FY-2015,Q2,$76 ,"$1,739 ",4,Western Europe,Budget,Western Europe
0.429648241,$513 ,AUSTRIAN AIRLINES,$0 ,Nov,FY-2015,Q2,$171 ,$923 ,2,Western Europe,Domestic,Western Europe
0.326633166,$390 ,AUSTRIAN AIRLINES,$0 ,Nov,FY-2015,Q2,$0 ,$351 ,1,Western Europe,Premium,Western Europe
0.188442211,$225 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2014,Q2,$7 ,$203 ,1,Corporate Office,Freight,Corporate Office
0.31260469,$373 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2014,Q2,$227 ,"$1,344 ",4,Western Europe,Freight,Western Europe
0.317001675,$379 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2015,Q2,$95 ,$681 ,2,Corporate Office,Budget,Corporate Office
0.181496461,$359 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2015,Q2,$0 ,$323 ,1,Corporate Office,Domestic,Corporate Office
0.325,$368 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2015,Q2,$366 ,"$2,317 ",7,Corporate Office,Premium,Corporate Office
0.243718593,$291 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2015,Q2,$53 ,$262 ,1,LOCAL,Domestic,Business
0.400213447,$750 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2015,Q2,$0 ,$675 ,1,LOCAL,Premium,Central and Eastern Europe
0.297529313,$355 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2015,Q2,$99 ,"$1,279 ",4,Western Europe,Budget,Western Europe
0.28559464,$341 ,AUSTRIAN AIRLINES,$0 ,Dec,FY-2015,Q2,$188 ,$614 ,2,Western Europe,Domestic,Western Europe
0.738693467,$662 ,AUSTRIAN AIRLINES,$1 ,Dec,FY-2015,Q2,$248 ,"$1,191 ",2,Western Europe,Premium,Western Europe
0.389028476,$465 ,AUSTRIAN AIRLINES,$0 ,Jan,FY-2014,Q3,$403 ,"$1,672 ",4,Corporate Office,Freight,Corporate Office
0.32047396,$388 ,AUSTRIAN AIRLINES,$0 ,Jan,FY-2014,Q3,$224 ,"$1,047 ",3,Western Europe,Freight,Western Europe
0.347571189,$415 ,AUSTRIAN AIRLINES,$0 ,Jan,FY-2015,Q3,$51 ,$747 ,2,Corporate Office,Premium,Corporate Office
0.194304858,$232 ,AUSTRIAN AIRLINES,$0 ,Jan,FY-2015,Q3,$18 ,$209 ,1,LOCAL,Domestic,Central and Eastern Europe
1.08040201,$645 ,AUSTRIAN AIRLINES,$1 ,Jan,FY-2015,Q3,$346 ,$581 ,1,Western Europe,Budget,Western Europe
0.448098664,$436 ,AUSTRIAN AIRLINES,$0 ,Jan,FY-2015,Q3,$142 ,$392 ,1,Western Europe,Domestic,Western Europe
0.323109843,$453 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,$408 ,1,Corporate Office,Domestic,Corporate Office
0.304159687,$363 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2014,Q3,$350 ,"$1,961 ",6,Corporate Office,Freight,Corporate Office
0.387772194,$463 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2014,Q3,$96 ,$417 ,1,LOCAL,Freight,Business
0.387562814,$463 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2014,Q3,$134 ,"$1,666 ",4,Western Europe,Freight,Western Europe
0.224455611,$268 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2015,Q3,$88 ,$241 ,1,Corporate Office,Budget,Corporate Office
0.224455611,$268 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2015,Q3,$93 ,$241 ,1,Corporate Office,Domestic,Corporate Office
0.350642099,$419 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2015,Q3,$115 ,"$1,130 ",3,Corporate Office,Premium,Corporate Office
0.33076225,$729 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2015,Q3,$0 ,"$1,312 ",2,LOCAL,Domestic,Central and Eastern Europe
0.390284757,$466 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2015,Q3,$0 ,$419 ,1,LOCAL,Premium,Business
0.275335008,$329 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2015,Q3,$102 ,"$1,184 ",4,Western Europe,Budget,Western Europe
0.806811837,$723 ,AUSTRIAN AIRLINES,$1 ,Feb,FY-2015,Q3,$114 ,"$1,301 ",2,Western Europe,Domestic,Western Europe
0.288944724,$345 ,AUSTRIAN AIRLINES,$0 ,Feb,FY-2015,Q3,$0 ,$621 ,2,Western Europe,Premium,Western Europe
0.285036293,$340 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2014,Q3,$303 ,$919 ,3,Corporate Office,Freight,Corporate Office
0.336683417,$402 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2014,Q3,$170 ,$724 ,2,Corporate Office,Premium,Corporate Office
0.381072027,$455 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2014,Q3,$0 ,$410 ,1,Western Europe,Budget,Western Europe
0.379396985,$453 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2014,Q3,$0 ,$408 ,1,Western Europe,Domestic,Western Europe
0.369346734,$441 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2014,Q3,$71 ,"$1,191 ",3,Western Europe,Freight,Western Europe
0.376824034,$439 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2014,Q3,$11 ,$395 ,1,Western Europe,Premium,Western Europe
0.682866557,$829 ,AUSTRIAN AIRLINES,$1 ,Mar,FY-2015,Q3,$55 ,$746 ,1,Corporate Office,Domestic,Corporate Office
0.229480737,$274 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2015,Q3,$74 ,$740 ,3,Corporate Office,Premium,Corporate Office
0.191792295,$229 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2015,Q3,$0 ,$206 ,1,Germany,Premium,Northern Europe
0.322445561,$385 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2015,Q3,$195 ,$347 ,1,LOCAL,Premium,Business
0.294249023,$351 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2015,Q3,$1 ,$949 ,3,Western Europe,Budget,Western Europe
0.358458961,$428 ,AUSTRIAN AIRLINES,$0 ,Mar,FY-2015,Q3,$191 ,$770 ,2,Western Europe,Domestic,Western Europe
1.324958124,$791 ,AUSTRIAN AIRLINES,$1 ,Apr,FY-2014,Q4,$0 ,$712 ,1,Corporate Office,Domestic,Corporate Office
0.421273032,$503 ,AUSTRIAN AIRLINES,$0 ,Apr,FY-2014,Q4,$64 ,$453 ,1,Corporate Office,Premium,Corporate Office
0.254002134,$952 ,AUSTRIAN AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$857 ,1,LOCAL,Domestic,Central and Eastern Europe
0.395030709,$472 ,AUSTRIAN AIRLINES,$0 ,Apr,FY-2014,Q4,$167 ,"$1,274 ",3,Western Europe,Budget,Western Europe
0.451086957,$519 ,AUSTRIAN AIRLINES,$0 ,Apr,FY-2014,Q4,$1 ,"$1,868 ",4,Western Europe,Domestic,Western Europe
0.347675879,$415 ,AUSTRIAN AIRLINES,$0 ,May,FY-2014,Q4,$442 ,"$2,989 ",8,Corporate Office,Premium,Corporate Office
0.693200663,$836 ,AUSTRIAN AIRLINES,$1 ,May,FY-2014,Q4,$0 ,"$1,505 ",2,LOCAL,Premium,Central and Eastern Europe
0.291624791,$348 ,AUSTRIAN AIRLINES,$0 ,May,FY-2014,Q4,$75 ,"$1,567 ",4,Western Europe,Budget,Western Europe
0.271356784,$324 ,AUSTRIAN AIRLINES,$0 ,May,FY-2014,Q4,$32 ,$292 ,1,Western Europe,Freight,Western Europe
0.345616974,$413 ,AUSTRIAN AIRLINES,$0 ,Jun,FY-2014,Q4,$60 ,"$1,114 ",3,Corporate Office,Premium,Corporate Office
0.328308208,$392 ,AUSTRIAN AIRLINES,$0 ,Jun,FY-2014,Q4,$75 ,$353 ,1,LOCAL,Budget,Central and Eastern Europe
0.373056995,$720 ,AUSTRIAN AIRLINES,$0 ,Jun,FY-2014,Q4,$0 ,$648 ,1,LOCAL,Domestic,Business
0.528333333,$634 ,AUSTRIAN AIRLINES,$1 ,Jun,FY-2014,Q4,$1 ,"$1,141 ",2,LOCAL,Premium,Central and Eastern Europe
0.432618026,$504 ,BRUSSELS AIRLINES,$0 ,Mar,FY-2015,Q3,$8 ,$454 ,1,Western Europe,Domestic,Western Europe
0.244555354,$539 ,BULGARIA AIR,$0 ,Jul,FY-2015,Q1,$0 ,$485 ,1,LOCAL,Freight,Business
0.36569873,$806 ,BULGARIA AIR,$0 ,Sep,FY-2015,Q1,$247 ,$725 ,1,Western Europe,Premium,Western Europe
0.225045372,$248 ,BULGARIA AIR,$0 ,Oct,FY-2015,Q2,$0 ,$223 ,1,LOCAL,Domestic,Central and Eastern Europe
0.393829401,$434 ,BULGARIA AIR,$0 ,Apr,FY-2014,Q4,$0 ,$391 ,1,LOCAL,Freight,Central and Eastern Europe
0.353777692,"$7,314 ",CATHAY PACIFIC AIRWAYS,$0 ,Mar,FY-2015,Q3,$23 ,"$6,583 ",1,Corporate Office,Freight,Corporate Office
0.249332786,"$2,429 ",CHINA SOUTHERN AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$2,186 ",1,LOCAL,Budget,Business
0.924861425,"$4,505 ",CHINA SOUTHERN AIRLINES,$1 ,Sep,FY-2015,Q1,$0 ,"$4,055 ",1,Greater China,Domestic,East Asia
0.161609961,"$1,843 ",CHINA SOUTHERN AIRLINES,$0 ,Mar,FY-2015,Q3,$453 ,"$1,659 ",1,Corporate Office,Premium,Corporate Office
0.890134529,$397 ,CITY JET,$1 ,Jul,FY-2015,Q1,$34 ,$357 ,1,Corporate Office,Domestic,Corporate Office
2.120454545,$933 ,CITY JET,$2 ,Jul,FY-2015,Q1,$3 ,$840 ,1,Corporate Office,Premium,Corporate Office
0.950276243,$344 ,CITY JET,$1 ,Jul,FY-2015,Q1,$0 ,$310 ,1,UK,Freight,Western Europe
0.782511211,$349 ,CITY JET,$1 ,Feb,FY-2015,Q3,$81 ,$314 ,1,UK,Freight,Western Europe
1.493273543,$333 ,CITY JET,$1 ,Mar,FY-2015,Q3,$38 ,$300 ,1,Corporate Office,Domestic,Corporate Office
1.242152466,$277 ,CITY JET,$1 ,Mar,FY-2015,Q3,$0 ,$249 ,1,Western Europe,Budget,Western Europe
0.781737194,$351 ,CITY JET,$1 ,Apr,FY-2014,Q4,$350 ,$316 ,1,Corporate Office,Domestic,Corporate Office
0.630044843,$281 ,CITY JET,$1 ,May,FY-2014,Q4,$0 ,$253 ,1,Corporate Office,Premium,Corporate Office
0.348133716,"$3,395 ",CONDOR,$0 ,Jun,FY-2014,Q4,$0 ,"$3,056 ",1,Corporate Office,Domestic,Corporate Office
0.544222539,$763 ,CROATIA AIRLINES,$1 ,Oct,FY-2015,Q2,$0 ,$687 ,1,LOCAL,Domestic,Business
0.555691554,$454 ,CROATIA AIRLINES,$1 ,Nov,FY-2015,Q2,$139 ,$409 ,1,Corporate Office,Premium,Corporate Office
0.169757489,$238 ,CROATIA AIRLINES,$0 ,Feb,FY-2015,Q3,$0 ,$214 ,1,LOCAL,Domestic,Central and Eastern Europe
0.17617689,$247 ,CROATIA AIRLINES,$0 ,Mar,FY-2015,Q3,$0 ,$222 ,1,LOCAL,Domestic,Business
0.12379936,$232 ,CYPRUS AIRWAYS LTD,$0 ,Feb,FY-2014,Q3,$0 ,$209 ,1,Corporate Office,Premium,Corporate Office
0.364864865,$324 ,CZECH AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,$292 ,1,Corporate Office,Budget,Corporate Office
0.247747748,$220 ,CZECH AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,$198 ,1,LOCAL,Budget,Central and Eastern Europe
0.115499255,$310 ,CZECH AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,$279 ,1,Corporate Office,Budget,Corporate Office
0.443693694,$394 ,CZECH AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,$355 ,1,Corporate Office,Domestic,Corporate Office
0.463963964,$412 ,CZECH AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,$371 ,1,LOCAL,Freight,Business
0.890765766,$791 ,CZECH AIRLINES,$1 ,Oct,FY-2015,Q2,$0 ,$712 ,1,LOCAL,Budget,Central and Eastern Europe
0.278716216,$248 ,CZECH AIRLINES,$0 ,Nov,FY-2015,Q2,$0 ,$446 ,2,Corporate Office,Premium,Corporate Office
1.029279279,$457 ,CZECH AIRLINES,$1 ,Nov,FY-2015,Q2,$0 ,$411 ,1,United States,Premium,United States
0.371621622,$330 ,CZECH AIRLINES,$0 ,Dec,FY-2014,Q2,$0 ,$297 ,1,Corporate Office,Premium,Corporate Office
0.219594595,$195 ,CZECH AIRLINES,$0 ,Dec,FY-2015,Q2,$30 ,$176 ,1,Corporate Office,Budget,Corporate Office
0.368243243,$327 ,CZECH AIRLINES,$0 ,Dec,FY-2015,Q2,$138 ,"$1,472 ",5,LOCAL,Budget,Central and Eastern Europe
0.39527027,$351 ,CZECH AIRLINES,$0 ,Jan,FY-2015,Q3,$0 ,$316 ,1,LOCAL,Budget,Central and Eastern Europe
0.771396396,$685 ,CZECH AIRLINES,$1 ,Feb,FY-2014,Q3,$0 ,$617 ,1,Corporate Office,Premium,Corporate Office
0.487612613,$433 ,CZECH AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,"$1,169 ",3,LOCAL,Budget,Central and Eastern Europe
0.489864865,$435 ,CZECH AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,$783 ,2,LOCAL,Domestic,Central and Eastern Europe
0.361486486,$321 ,CZECH AIRLINES,$0 ,Feb,FY-2015,Q3,$140 ,$289 ,1,Corporate Office,Premium,Corporate Office
0.627252252,$557 ,CZECH AIRLINES,$1 ,Feb,FY-2015,Q3,$0 ,$501 ,1,LOCAL,Budget,Central and Eastern Europe
2.039414414,"$1,811 ",CZECH AIRLINES,$2 ,Feb,FY-2015,Q3,$0 ,"$1,630 ",1,LOCAL,Domestic,Central and Eastern Europe
0.550675676,$489 ,CZECH AIRLINES,$1 ,Mar,FY-2014,Q3,$0 ,$440 ,1,LOCAL,Domestic,Business
0.516891892,$459 ,CZECH AIRLINES,$1 ,Mar,FY-2014,Q3,$0 ,$413 ,1,LOCAL,Domestic,Central and Eastern Europe
0.631193694,$561 ,CZECH AIRLINES,$1 ,Apr,FY-2014,Q4,$0 ,"$1,009 ",2,LOCAL,Domestic,Central and Eastern Europe
0.467342342,$415 ,CZECH AIRLINES,$0 ,May,FY-2014,Q4,$0 ,$374 ,1,LOCAL,Budget,Central and Eastern Europe
0.10782967,"$1,256 ",DELTA AIR LINES,$0 ,Sep,FY-2015,Q1,$0 ,"$1,130 ",1,LOCAL,Domestic,Business
